0.32673267326732675; 0.30614973262032086; 0.03809523809523809; 0.5769230769230769; 0.05384615384615384; 0.04032258064516129; 0.9222222222222222; 0.085; 0.03333333333333333; 0.2; 0.0; 0.26999999999999996; 0.8108925869894099; 0.38566552901023887; 0.7; 0.6290618230294951; 0.8485607008760951; 0.7999999999999999; 0.68; 0.22222222222222224; 1.0; 
0.45940594059405937; 0.7098930481283422; 0.009523809523809523; 0.6700404858299595; 0.015384615384615384; 0.6082949308755761; 0.7555555555555555; 0.33; 0.6; 0.65; 0.65; 0.5; 0.10136157337367624; 0.6587030716723549; 0.3; 0.537577070488252; 0.40175219023779724; 0.7999999999999999; 0.54; 0.5555555555555556; 1.0; 
0.2; 0.4712566844919786; 0.03809523809523809; 0.11740890688259108; 0.061538461538461535; 0.4884792626728111; 0.5888888888888889; 0.01; 0.66; 0.05; 0.003; 0.38999999999999996; 0.714069591527988; 0.37883959044368604; 0.6; 0.8378603566072321; 0.8848560700876095; 0.7000000000000001; 0.88; 0.11111111111111112; 0.0; 
0.2693069306930693; 0.3813502673796792; 0.03809523809523809; 0.5991902834008097; 0.007692307692307692; 0.8329493087557605; 0.03333333333333333; 0.83; 0.7200000000000001; 0.71; 0.71; 0.08; 0.07110438729198185; 0.4402730375426621; 0.4; 0.15197467088818528; 0.21526908635794742; 0.19999999999999998; 0.9; 0.5555555555555556; 1.0; 
0.1821782178217822; 0.8158422459893048; 0.02857142857142857; 0.04048582995951417; 0.046153846153846156; 0.30760368663594473; 0.7666666666666666; 0.285; 0.4066666666666667; 0.13; 0.001; 0.585; 0.33988905698436717; 0.37883959044368604; 0.3; 0.28161973004499247; 0.3016270337922403; 0.19999999999999998; 0.12; 0.22222222222222224; 1.0; 
0.18613861386138614; 0.4862967914438503; 0.02857142857142857; 0.582995951417004; 0.023076923076923078; 0.09216589861751152; 0.47777777777777775; 0.69; 0.07333333333333333; 0.67; 0.67; 0.675; 0.49167927382753407; 0.6450511945392491; 0.6; 0.45275787368771875; 0.6783479349186483; 0.7999999999999999; 0.38; 0.22222222222222224; 1.0; 
0.4673267326732673; 0.18983957219251338; 0.009523809523809523; 0.2732793522267206; 0.030769230769230767; 0.14746543778801843; 0.6888888888888889; 0.94; 0.22; 0.13; 0.007; 0.105; 0.9379727685325266; 0.6075085324232081; 0.7; 0.7555407432094652; 0.3554443053817271; 1.0; 0.48; 0.888888888888889; 0.0; 
0.7782178217821782; 0.6667780748663101; 0.03809523809523809; 0.13360323886639675; 0.007692307692307692; 0.716589861751152; 0.11111111111111112; 0.93; 0.5733333333333334; 0.16; 0.005; 0.985; 0.6883509833585477; 0.6177474402730375; 0.1; 0.8890184969171805; 0.9061326658322904; 0.7999999999999999; 0.16; 0.7777777777777779; 0.0; 
0.1188118811881188; 0.8241978609625668; 0.009523809523809523; 0.14372469635627527; 0.038461538461538464; 0.36175115207373276; 0.8555555555555555; 0.725; 0.6533333333333333; 0.35; 0.002; 0.835; 0.7392839132627333; 0.6279863481228669; 0.4; 0.3904349275120813; 0.6245306633291615; 0.7999999999999999; 0.5; 0.888888888888889; 1.0; 
0.04356435643564357; 0.5628342245989305; 0.019047619047619046; 0.2773279352226721; 0.05384615384615384; 0.7373271889400922; 0.5444444444444444; 0.41; 0.8266666666666667; 0.83; 0.83; 0.5449999999999999; 0.24155320221886034; 0.49829351535836175; 1.0; 0.5069155140809866; 0.010012515644555695; 0.3; 0.62; 0.11111111111111112; 1.0; 
0.6475247524752475; 0.12299465240641713; 9.523809523809524E-4; 0.5445344129554656; 0.038461538461538464; 0.6624423963133641; 0.16666666666666666; 0.3; 0.86; 0.04; 0.008; 0.7249999999999999; 0.42713061018658605; 0.4266211604095563; 0.6; 0.9231794700883186; 0.9762202753441802; 0.5; 0.66; 0.6666666666666666; 0.0; 
0.26732673267326734; 0.7366310160427808; 0.03809523809523809; 0.17004048582995948; 0.015384615384615384; 0.01152073732718894; 0.8444444444444444; 0.085; 0.38666666666666666; 0.52; 0.52; 0.05499999999999999; 0.9278870398386283; 0.5085324232081911; 0.8999999999999999; 0.35860689885019165; 0.16270337922403003; 0.7999999999999999; 0.96; 0.888888888888889; 1.0; 
0.3722772277227723; 0.6463903743315509; 0.019047619047619046; 0.5627530364372468; 0.061538461538461535; 0.00576036866359447; 0.4666666666666666; 0.5; 0.06; 0.91; 0.91; 0.5149999999999999; 0.22037317196167425; 0.6655290102389078; 0.6; 0.3686052324612565; 0.24655819774718396; 0.3; 0.12; 0.5555555555555556; 1.0; 
0.9762376237623762; 0.804144385026738; 0.03809523809523809; 0.617408906882591; 0.061538461538461535; 0.08064516129032258; 0.5666666666666667; 0.675; 0.7133333333333334; 0.7; 0.7; 0.505; 0.05849722642460918; 0.37883959044368604; 0.8; 0.4465922346275621; 0.6983729662077597; 0.8999999999999999; 0.76; 0.3333333333333333; 1.0; 
0.5722772277227723; 0.6316844919786097; 0.047619047619047616; 0.763157894736842; 0.061538461538461535; 0.6900921658986175; 0.6; 0.395; 0.36000000000000004; 0.2; 0.009; 0.63; 0.8855269793242562; 0.621160409556314; 0.8999999999999999; 0.29228461923012833; 0.541927409261577; 1.0; 0.1; 0.22222222222222224; 1.0; 
0.12079207920792079; 0.08322192513368985; 0.02857142857142857; 0.11943319838056679; 0.015384615384615384; 0.22350230414746544; 0.8555555555555555; 0.77; 0.41333333333333333; 0.23; 0.001; 0.085; 0.10035300050428644; 0.36860068259385664; 0.7; 0.1859690051658057; 0.12265331664580725; 0.09999999999999999; 0.94; 0.3333333333333333; 1.0; 
0.6871287128712872; 0.5320855614973262; 0.019047619047619046; 0.01214574898785425; 0.007692307692307692; 0.6094470046082949; 0.5222222222222221; 0.54; 0.9533333333333333; 0.89; 0.89; 0.39999999999999997; 0.09631870902672718; 0.40955631399317405; 0.8; 0.002999500083319447; 0.8623279098873592; 0.6; 0.24; 0.888888888888889; 1.0; 
0.4178217821782178; 0.5718582887700535; 0.019047619047619046; 0.17813765182186234; 0.06923076923076922; 0.8963133640552996; 0.9777777777777777; 0.575; 0.22666666666666668; 0.85; 0.85; 0.325; 0.9006555723651034; 0.5221843003412969; 0.3; 0.32327945342442926; 0.14267834793491863; 1.0; 0.8; 0.11111111111111112; 1.0; 
0.9663366336633663; 0.9030748663101604; 0.019047619047619046; 0.0728744939271255; 0.007692307692307692; 0.13940092165898618; 0.7555555555555555; 0.355; 0.66; 0.75; 0.75; 0.3549999999999999; 0.015632879475542108; 0.41638225255972694; 0.2; 0.9448425262456258; 0.1251564455569462; 0.0; 0.82; 0.5555555555555556; 0.0; 
0.8158415841584159; 0.6039438502673796; 0.019047619047619046; 0.694331983805668; 0.046153846153846156; 0.001152073732718894; 0.4555555555555555; 0.91; 0.14666666666666667; 0.99; 0.99; 0.5399999999999999; 0.4064548663640949; 0.6006825938566552; 0.5; 0.4047658723546076; 0.11013767209011263; 1.0; 0.2; 0.7777777777777779; 1.0; 
0.13465346534653466; 0.6373663101604278; 9.523809523809524E-4; 0.008097165991902834; 0.046153846153846156; 0.5264976958525346; 0.22222222222222224; 0.59; 0.6666666666666666; 0.92; 0.92; 0.42999999999999994; 0.47705496722138185; 0.48122866894197946; 0.7; 0.3631061489751708; 0.3817271589486858; 0.3; 0.26; 0.888888888888889; 1.0; 
0.2277227722772277; 0.27406417112299464; 0.019047619047619046; 0.1963562753036437; 0.05384615384615384; 0.39976958525345624; 0.7222222222222222; 0.755; 0.9733333333333333; 0.58; 0.58; 0.305; 0.4518406454866365; 0.5119453924914675; 0.4; 0.2432927845359107; 0.21777221526908636; 0.3; 0.02; 0.6666666666666666; 1.0; 
0.05346534653465347; 0.3592914438502674; 0.019047619047619046; 0.11133603238866396; 0.007692307692307692; 0.4308755760368664; 0.13333333333333333; 0.885; 0.2866666666666667; 0.8; 0.8; 0.57; 0.6399394856278366; 0.4027303754266211; 0.8; 0.5772371271454758; 0.11264080100125157; 0.19999999999999998; 0.32; 0.6666666666666666; 1.0; 
0.8554455445544555; 0.6925133689839572; 0.02857142857142857; 0.5263157894736842; 0.061538461538461535; 0.8341013824884793; 0.6777777777777777; 0.615; 0.96; 0.56; 0.56; 0.06; 0.47503782148260215; 0.5938566552901023; 0.4; 0.6037327112147975; 0.40300375469336674; 0.7000000000000001; 0.36; 0.888888888888889; 0.0; 
0.4673267326732673; 0.9067513368983957; 0.009523809523809523; 0.13765182186234817; 0.023076923076923078; 0.4688940092165899; 0.14444444444444446; 0.67; 0.19333333333333333; 0.96; 0.96; 0.835; 0.7589510842158347; 0.6552901023890785; 0.2; 0.9385102482919514; 1.0; 0.6; 1.0; 0.6666666666666666; 0.0; 
